what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351107714839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107716559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107717046
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351107719834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107721410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107721626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107747887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107794637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107849258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107857143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107877808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107894205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351107905763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351107906890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351107998481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351108000398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351108032425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351108034017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351108143477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351108145307
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1351108172507
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1351108172646
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1351108172780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351108206238
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1351108208950
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1351108209249
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1351108209257
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1351108209425
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1351108209475
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1351108217650
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351108244773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108303807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108317468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108322748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108336140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351108337566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1351108361844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351108381052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1351108388156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351108395894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108421360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108427352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108450080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108473405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108474818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108477710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351108481686
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1351108482305
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1351108482396
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1351108482544
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.100.v201011172300,"org.eclipse.wst.common.emfworkbench.integration",1351108482548
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1351108482787
started,bundle,org.eclipse.wst.common.modulecore,1.2.100.v201105191800,"org.eclipse.wst.common.modulecore",1351108482790
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1351108483006
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1351108483352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108483799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108483936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108484417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108490317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108522082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108522197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351108524065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108533177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108610906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108615271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108616725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108643117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108718098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351108724644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109402608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109420315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109440187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109498752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109508078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351109509202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1351109538680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351109582143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109584165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109585575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109587691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109593449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109596513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109601309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351109616544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109620048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109621599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109623843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109627206
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1351109629182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1351109629750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1351109633386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109635344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109667996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109674370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109680561
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351109683202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351109691142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109692185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109694232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109695848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109698266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109706712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109713507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109716799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109726701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351109737559
