what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351110023245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110024599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110033731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110039068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110067072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351110131601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110134245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110137369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110139280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110150223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110159221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110162657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110164508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110172838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110194784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110225769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110236819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110240009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351110264437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110297696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110373264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351110396584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110400394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110419624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110466764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110528844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110616103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110868973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110893283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110905043
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1351110913153
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351110921723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110988053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351110991023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351111064953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351111067373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351111087544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351111122055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351111122645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351111131375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351111136415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351111140245
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111159796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111161736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111162836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111165356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111169596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111216868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111219008
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351111221269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111223819
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351111223849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111224119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111225919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111305631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111306941
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351111307751
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351111319822
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351111319962
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1351111336152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111374913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111376463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111377843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111379014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111380154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111382035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111387565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111418717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111420277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111421267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111423097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111428367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111429597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111437008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111443998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111445799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111446999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111448689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111453879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111468430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111470100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111472700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111473100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111477600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111506492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111510282
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111516012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111519223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111520963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111524923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111526864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111539544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111541874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111543884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111545425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111551335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111609027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111612667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111619507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111639408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111684460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111692260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111700650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111705450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111718171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111720391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111724172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111748443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111755183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111765333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111874453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111876763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111882723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111926003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351111937373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111938463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111939393
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351111940773
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1351111942163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111942873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111946963
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351111949543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111957253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111958923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111961014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111963444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111963804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351111977184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112005175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112007075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112010035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112090447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112094748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112095808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112097398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112099018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112099388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112107019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112113950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112118341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112120901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112124301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112140303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112142794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112145944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112148605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112150245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112154196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351112169338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351112173498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112177898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112242014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112243914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112248994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112274717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112277857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112286118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112298440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112443210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112459660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112487381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112491232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112500693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112502593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112508033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112606318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112614879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112631109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112634779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112643810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112652861
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1351112657371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112657691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112659721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112673714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112676284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112680734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112692555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112696685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112698265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112703875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112713867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112715897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112719607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112723188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112724948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112727998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112744569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112746579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112749909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112840993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112843013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112845873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112889195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112892495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112904325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112936357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112939367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112944158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351112970370
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351112972970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112975050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351112980910
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351112982001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113011302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113012982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113017203
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351113017223
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351113022963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113031063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113040133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113048023
started,bundle,org.eclipse.help.base,3.6.0.v201106131736,"org.eclipse.help.base",1351113058353
started,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1351113058363
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1351113058463
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1351113058853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113058913
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1351113058933
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351113084634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113090834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113092974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113123692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113142191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113144201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113147341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113157161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351113165900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351113167070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113171700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113173430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113190938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113261003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113262913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113271082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351113292421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351113293951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113296411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113298860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113303870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113305841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113326159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351113348708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1351113351588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351113359837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113361627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113363907
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113370896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113373927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113494153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113496013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113503833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113563562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113566662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113612031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113780617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113785597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113785647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113787247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113790187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113792388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113801768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1351113806209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351113808589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113810229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113811299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113813679
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113815589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113826209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351113837490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113839610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351113850210
